Article ID number,filename,Did the article receive a badge for open data?,Does the article state whether or 0t the data are available?,Did the article receive a badge for open materials?,Does the article state whether or 0t any research materials are available?,,,,,,,,,,,,,,,,1-4-2013 CPS,Clinical_Psychological_Science.2013.April.1-4-2013_CPS.txt
12-12-2013 PS,Psychological_Science.2013.December.12-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-5-2015 CPS,Clinical_Psychological_Science.2015.May.9-5-2015_CPS.txt
13-12-2013 PS,Psychological_Science.2013.December.13-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,1-1-2012 DP,Developmental_Psychology.2012.January.1-1-2012_DP.txt
14-12-2013 PS,Psychological_Science.2013.December.14-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,10-1-2012 DP,Developmental_Psychology.2012.January.10-1-2012_DP.txt
16-12-2013 PS,Psychological_Science.2013.December.16-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,11-1-2012 DP,Developmental_Psychology.2012.January.11-1-2012_DP.txt
14-8-2012 PS,Psychological_Science.2012.August.14-8-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,12-1-2012 DP,Developmental_Psychology.2012.January.12-1-2012_DP.txt
17-12-2013 PS,Psychological_Science.2013.December.17-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,13-1-2012 DP,Developmental_Psychology.2012.January.13-1-2012_DP.txt
15-8-2012 PS,Psychological_Science.2012.August.15-8-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,14-1-2012 DP,Developmental_Psychology.2012.January.14-1-2012_DP.txt
19-12-2013 PS,Psychological_Science.2013.December.19-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,15-1-2012 DP,Developmental_Psychology.2012.January.15-1-2012_DP.txt
21-12-2013 PS,Psychological_Science.2013.December.21-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,16-1-2012 DP,Developmental_Psychology.2012.January.16-1-2012_DP.txt
22-12-2013 PS,Psychological_Science.2013.December.22-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,17-1-2012 DP,Developmental_Psychology.2012.January.17-1-2012_DP.txt
23-12-2013 PS,Psychological_Science.2013.December.23-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,18-1-2012 DP,Developmental_Psychology.2012.January.18-1-2012_DP.txt
24-12-2013 PS,Psychological_Science.2013.December.24-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,19-1-2012 DP,Developmental_Psychology.2012.January.19-1-2012_DP.txt
1-2-2013 PS,Psychological_Science.2013.February.1-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,2-1-2012 DP,Developmental_Psychology.2012.January.2-1-2012_DP.txt
26-12-2013 PS,Psychological_Science.2013.December.26-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,20-1-2012 DP,Developmental_Psychology.2012.January.20-1-2012_DP.txt
27-12-2013 PS,Psychological_Science.2013.December.27-12-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,21-1-2012 DP,Developmental_Psychology.2012.January.21-1-2012_DP.txt
2-2-2013 PS,Psychological_Science.2013.February.2-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,22-1-2012 DP,Developmental_Psychology.2012.January.22-1-2012_DP.txt
2-6-2014 PS,Psychological_Science.2014.June.2-6-2014_PS.txt,0,1,1,1,,,,,,,,,,,,,,,,23-1-2012 DP,Developmental_Psychology.2012.January.23-1-2012_DP.txt
3-6-2014 PS,Psychological_Science.2014.June.3-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,24-1-2012 DP,Developmental_Psychology.2012.January.24-1-2012_DP.txt
3-2-2013 PS,Psychological_Science.2013.February.3-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,25-1-2012 DP,Developmental_Psychology.2012.January.25-1-2012_DP.txt
4-6-2014 PS,Psychological_Science.2014.June.4-6-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,26-1-2012 DP,Developmental_Psychology.2012.January.26-1-2012_DP.txt
6-6-2014 PS,Psychological_Science.2014.June.6-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,3-1-2012 DP,Developmental_Psychology.2012.January.3-1-2012_DP.txt
7-6-2014 PS,Psychological_Science.2014.June.7-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,4-1-2012 DP,Developmental_Psychology.2012.January.4-1-2012_DP.txt
9-6-2014 PS,Psychological_Science.2014.June.9-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,5-1-2012 DP,Developmental_Psychology.2012.January.5-1-2012_DP.txt
11-6-2014 PS,Psychological_Science.2014.June.11-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,6-1-2012 DP,Developmental_Psychology.2012.January.6-1-2012_DP.txt
12-6-2014 PS,Psychological_Science.2014.June.12-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,7-1-2012 DP,Developmental_Psychology.2012.January.7-1-2012_DP.txt
13-6-2014 PS,Psychological_Science.2014.June.13-6-2014_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,8-1-2012 DP,Developmental_Psychology.2012.January.8-1-2012_DP.txt
14-6-2014 PS,Psychological_Science.2014.June.14-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-1-2012 DP,Developmental_Psychology.2012.January.9-1-2012_DP.txt
16-6-2014 PS,Psychological_Science.2014.June.16-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,1-7-2012 DP,Developmental_Psychology.2012.July.1-7-2012_DP.txt
17-6-2014 PS,Psychological_Science.2014.June.17-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,10-7-2012 DP,Developmental_Psychology.2012.July.10-7-2012_DP.txt
19-6-2014 PS,Psychological_Science.2014.June.19-6-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,11-7-2012 DP,Developmental_Psychology.2012.July.11-7-2012_DP.txt
1-5-2013 PS,Psychological_Science.2013.May.1-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,12-7-2012 DP,Developmental_Psychology.2012.July.12-7-2012_DP.txt
2-5-2013 PS,Psychological_Science.2013.May.2-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,13-7-2012 DP,Developmental_Psychology.2012.July.13-7-2012_DP.txt
4-5-2013 PS,Psychological_Science.2013.May.4-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,14-7-2012 DP,Developmental_Psychology.2012.July.14-7-2012_DP.txt
5-5-2013 PS,Psychological_Science.2013.May.5-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,15-7-2012 DP,Developmental_Psychology.2012.July.15-7-2012_DP.txt
6-5-2013 PS,Psychological_Science.2013.May.6-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,16-7-2012 DP,Developmental_Psychology.2012.July.16-7-2012_DP.txt
7-5-2013 PS,Psychological_Science.2013.May.7-5-2013_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,17-7-2012 DP,Developmental_Psychology.2012.July.17-7-2012_DP.txt
8-5-2013 PS,Psychological_Science.2013.May.8-5-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,18-7-2012 DP,Developmental_Psychology.2012.July.18-7-2012_DP.txt
9-2-2012 PS,Psychological_Science.2012.February.9-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,19-7-2012 DP,Developmental_Psychology.2012.July.19-7-2012_DP.txt
10-2-2012 PS,Psychological_Science.2012.February.10-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,2-7-2012 DP,Developmental_Psychology.2012.July.2-7-2012_DP.txt
11-2-2012 PS,Psychological_Science.2012.February.11-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,20-7-2012 DP,Developmental_Psychology.2012.July.20-7-2012_DP.txt
13-2-2012 PS,Psychological_Science.2012.February.13-2-2012_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,21-7-2012 DP,Developmental_Psychology.2012.July.21-7-2012_DP.txt
14-2-2012 PS,Psychological_Science.2012.February.14-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,22-7-2012 DP,Developmental_Psychology.2012.July.22-7-2012_DP.txt
15-2-2012 PS,Psychological_Science.2012.February.15-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,23-7-2012 DP,Developmental_Psychology.2012.July.23-7-2012_DP.txt
4-2-2013 PS,Psychological_Science.2013.February.4-2-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,3-7-2012 DP,Developmental_Psychology.2012.July.3-7-2012_DP.txt
16-2-2012 PS,Psychological_Science.2012.February.16-2-2012_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,4-7-2012 DP,Developmental_Psychology.2012.July.4-7-2012_DP.txt
5-2-2013 PS,Psychological_Science.2013.February.5-2-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,5-7-2012 DP,Developmental_Psychology.2012.July.5-7-2012_DP.txt
12-2-2012 PS,Psychological_Science.2012.February.12-2-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,6-7-2012 DP,Developmental_Psychology.2012.July.6-7-2012_DP.txt
6-2-2013 PS,Psychological_Science.2013.February.6-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,7-7-2012 DP,Developmental_Psychology.2012.July.7-7-2012_DP.txt
1-4-2012 PS,Psychological_Science.2012.April.1-4-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,8-7-2012 DP,Developmental_Psychology.2012.July.8-7-2012_DP.txt
7-2-2013 PS,Psychological_Science.2013.February.7-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-7-2012 DP,Developmental_Psychology.2012.July.9-7-2012_DP.txt
2-4-2012 PS,Psychological_Science.2012.April.2-4-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,1-3-2012 DP,Developmental_Psychology.2012.March.1-3-2012_DP.txt
8-2-2013 PS,Psychological_Science.2013.February.8-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,10-3-2012 DP,Developmental_Psychology.2012.March.10-3-2012_DP.txt
9-2-2013 PS,Psychological_Science.2013.February.9-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,11-3-2012 DP,Developmental_Psychology.2012.March.11-3-2012_DP.txt
3-5-2013 PS,Psychological_Science.2013.May.3-5-2013_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,12-3-2012 DP,Developmental_Psychology.2012.March.12-3-2012_DP.txt
10-2-2013 PS,Psychological_Science.2013.February.10-2-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,13-3-2012 DP,Developmental_Psychology.2012.March.13-3-2012_DP.txt
11-2-2013 PS,Psychological_Science.2013.February.11-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,14-3-2012 DP,Developmental_Psychology.2012.March.14-3-2012_DP.txt
12-2-2013 PS,Psychological_Science.2013.February.12-2-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,15-3-2012 DP,Developmental_Psychology.2012.March.15-3-2012_DP.txt
13-2-2013 PS,Psychological_Science.2013.February.13-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,16-3-2012 DP,Developmental_Psychology.2012.March.16-3-2012_DP.txt
14-2-2013 PS,Psychological_Science.2013.February.14-2-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,17-3-2012 DP,Developmental_Psychology.2012.March.17-3-2012_DP.txt
9-5-2013 PS,Psychological_Science.2013.May.9-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,18-3-2012 DP,Developmental_Psychology.2012.March.18-3-2012_DP.txt
10-5-2013 PS,Psychological_Science.2013.May.10-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,19-3-2012 DP,Developmental_Psychology.2012.March.19-3-2012_DP.txt
1-1-2015 PS,Psychological_Science.2015.January.1-1-2015_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,2-3-2012 DP,Developmental_Psychology.2012.March.2-3-2012_DP.txt
2-1-2015 PS,Psychological_Science.2015.January.2-1-2015_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,20-3-2012 DP,Developmental_Psychology.2012.March.20-3-2012_DP.txt
3-1-2015 PS,Psychological_Science.2015.January.3-1-2015_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,21-3-2012 DP,Developmental_Psychology.2012.March.21-3-2012_DP.txt
11-5-2013 PS,Psychological_Science.2013.May.11-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,22-3-2012 DP,Developmental_Psychology.2012.March.22-3-2012_DP.txt
4-1-2015 PS,Psychological_Science.2015.January.4-1-2015_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,23-3-2012 DP,Developmental_Psychology.2012.March.23-3-2012_DP.txt
12-5-2013 PS,Psychological_Science.2013.May.12-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,24-3-2012 DP,Developmental_Psychology.2012.March.24-3-2012_DP.txt
13-5-2013 PS,Psychological_Science.2013.May.13-5-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,25-3-2012 DP,Developmental_Psychology.2012.March.25-3-2012_DP.txt
5-1-2015 PS,Psychological_Science.2015.January.5-1-2015_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,26-3-2012 DP,Developmental_Psychology.2012.March.26-3-2012_DP.txt
6-1-2015 PS,Psychological_Science.2015.January.6-1-2015_PS.txt,1,1,0,0,,,,,,,,,,,,,,,,27-3-2012 DP,Developmental_Psychology.2012.March.27-3-2012_DP.txt
7-1-2015 PS,Psychological_Science.2015.January.7-1-2015_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,28-3-2012 DP,Developmental_Psychology.2012.March.28-3-2012_DP.txt
8-1-2015 PS,Psychological_Science.2015.January.8-1-2015_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,3-3-2012 DP,Developmental_Psychology.2012.March.3-3-2012_DP.txt
14-5-2013 PS,Psychological_Science.2013.May.14-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,4-3-2012 DP,Developmental_Psychology.2012.March.4-3-2012_DP.txt
15-5-2013 PS,Psychological_Science.2013.May.15-5-2013_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,5-3-2012 DP,Developmental_Psychology.2012.March.5-3-2012_DP.txt
16-5-2013 PS,Psychological_Science.2013.May.16-5-2013_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,6-3-2012 DP,Developmental_Psychology.2012.March.6-3-2012_DP.txt
9-1-2015 PS,Psychological_Science.2015.January.9-1-2015_PS.txt,1,1,0,0,,,,,,,,,,,,,,,,7-3-2012 DP,Developmental_Psychology.2012.March.7-3-2012_DP.txt
10-1-2015 PS,Psychological_Science.2015.January.10-1-2015_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,8-3-2012 DP,Developmental_Psychology.2012.March.8-3-2012_DP.txt
11-1-2015 PS,Psychological_Science.2015.January.11-1-2015_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-3-2012 DP,Developmental_Psychology.2012.March.9-3-2012_DP.txt
1-3-2014 PS,Psychological_Science.2014.March.1-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,1-5-2012 DP,Developmental_Psychology.2012.May.1-5-2012_DP.txt
2-3-2014 PS,Psychological_Science.2014.March.2-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,10-5-2012 DP,Developmental_Psychology.2012.May.10-5-2012_DP.txt
3-3-2014 PS,Psychological_Science.2014.March.3-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,11-5-2012 DP,Developmental_Psychology.2012.May.11-5-2012_DP.txt
4-3-2014 PS,Psychological_Science.2014.March.4-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,12-5-2012 DP,Developmental_Psychology.2012.May.12-5-2012_DP.txt
5-3-2014 PS,Psychological_Science.2014.March.5-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,13-5-2012 DP,Developmental_Psychology.2012.May.13-5-2012_DP.txt
6-3-2014 PS,Psychological_Science.2014.March.6-3-2014_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,14-5-2012 DP,Developmental_Psychology.2012.May.14-5-2012_DP.txt
7-3-2014 PS,Psychological_Science.2014.March.7-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,15-5-2012 DP,Developmental_Psychology.2012.May.15-5-2012_DP.txt
8-3-2014 PS,Psychological_Science.2014.March.8-3-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,16-5-2012 DP,Developmental_Psychology.2012.May.16-5-2012_DP.txt
1-3-2012 PS,Psychological_Science.2012.March.1-3-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,17-5-2012 DP,Developmental_Psychology.2012.May.17-5-2012_DP.txt
2-3-2012 PS,Psychological_Science.2012.March.2-3-2012_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,18-5-2012 DP,Developmental_Psychology.2012.May.18-5-2012_DP.txt
3-3-2012 PS,Psychological_Science.2012.March.3-3-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,19-5-2012 DP,Developmental_Psychology.2012.May.19-5-2012_DP.txt
4-3-2012 PS,Psychological_Science.2012.March.4-3-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,2-5-2012 DP,Developmental_Psychology.2012.May.2-5-2012_DP.txt
1-2-2014 PS,Psychological_Science.2014.February.1-2-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,20-5-2012 DP,Developmental_Psychology.2012.May.20-5-2012_DP.txt
2-2-2014 PS,Psychological_Science.2014.February.2-2-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,21-5-2012 DP,Developmental_Psychology.2012.May.21-5-2012_DP.txt
1-5-2014 PS,Psychological_Science.2014.May.1-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,22-5-2012 DP,Developmental_Psychology.2012.May.22-5-2012_DP.txt
2-5-2014 PS,Psychological_Science.2014.May.2-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,23-5-2012 DP,Developmental_Psychology.2012.May.23-5-2012_DP.txt
3-5-2014 PS,Psychological_Science.2014.May.3-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,24-5-2012 DP,Developmental_Psychology.2012.May.24-5-2012_DP.txt
1-6-2012 PS,Psychological_Science.2012.June.1-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,25-5-2012 DP,Developmental_Psychology.2012.May.25-5-2012_DP.txt
4-5-2014 PS,Psychological_Science.2014.May.4-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,26-5-2012 DP,Developmental_Psychology.2012.May.26-5-2012_DP.txt
2-6-2012 PS,Psychological_Science.2012.June.2-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,27-5-2012 DP,Developmental_Psychology.2012.May.27-5-2012_DP.txt
3-6-2012 PS,Psychological_Science.2012.June.3-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,28-5-2012 DP,Developmental_Psychology.2012.May.28-5-2012_DP.txt
4-6-2012 PS,Psychological_Science.2012.June.4-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,29-5-2012 DP,Developmental_Psychology.2012.May.29-5-2012_DP.txt
5-5-2014 PS,Psychological_Science.2014.May.5-5-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,3-5-2012 DP,Developmental_Psychology.2012.May.3-5-2012_DP.txt
6-5-2014 PS,Psychological_Science.2014.May.6-5-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,30-5-2012 DP,Developmental_Psychology.2012.May.30-5-2012_DP.txt
7-5-2014 PS,Psychological_Science.2014.May.7-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,31-5-2012 DP,Developmental_Psychology.2012.May.31-5-2012_DP.txt
5-6-2012 PS,Psychological_Science.2012.June.5-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,32-5-2012 DP,Developmental_Psychology.2012.May.32-5-2012_DP.txt
6-6-2012 PS,Psychological_Science.2012.June.6-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,4-5-2012 DP,Developmental_Psychology.2012.May.4-5-2012_DP.txt
8-5-2014 PS,Psychological_Science.2014.May.8-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,5-5-2012 DP,Developmental_Psychology.2012.May.5-5-2012_DP.txt
9-5-2014 PS,Psychological_Science.2014.May.9-5-2014_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,6-5-2012 DP,Developmental_Psychology.2012.May.6-5-2012_DP.txt
10-5-2014 PS,Psychological_Science.2014.May.10-5-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,7-5-2012 DP,Developmental_Psychology.2012.May.7-5-2012_DP.txt
11-5-2014 PS,Psychological_Science.2014.May.11-5-2014_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,8-5-2012 DP,Developmental_Psychology.2012.May.8-5-2012_DP.txt
12-5-2014 PS,Psychological_Science.2014.May.12-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-5-2012 DP,Developmental_Psychology.2012.May.9-5-2012_DP.txt
13-5-2014 PS,Psychological_Science.2014.May.13-5-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,1-11-2012 DP,Developmental_Psychology.2012.0vember.1-11-2012_DP.txt
7-6-2012 PS,Psychological_Science.2012.June.7-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,10-11-2012 DP,Developmental_Psychology.2012.0vember.10-11-2012_DP.txt
1-10-2014 PS,Psychological_Science.2014.October.1-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,11-11-2012 DP,Developmental_Psychology.2012.0vember.11-11-2012_DP.txt
2-10-2014 PS,Psychological_Science.2014.October.2-10-2014_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,12-11-2012 DP,Developmental_Psychology.2012.0vember.12-11-2012_DP.txt
3-10-2014 PS,Psychological_Science.2014.October.3-10-2014_PS.txt,1,1,1,1,,,,,,,,,,,,,,,,13-11-2012 DP,Developmental_Psychology.2012.0vember.13-11-2012_DP.txt
8-6-2012 PS,Psychological_Science.2012.June.8-6-2012_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,14-11-2012 DP,Developmental_Psychology.2012.0vember.14-11-2012_DP.txt
4-10-2014 PS,Psychological_Science.2014.October.4-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,15-11-2012 DP,Developmental_Psychology.2012.0vember.15-11-2012_DP.txt
5-10-2014 PS,Psychological_Science.2014.October.5-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,16-11-2012 DP,Developmental_Psychology.2012.0vember.16-11-2012_DP.txt
6-10-2014 PS,Psychological_Science.2014.October.6-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,17-11-2012 DP,Developmental_Psychology.2012.0vember.17-11-2012_DP.txt
7-10-2014 PS,Psychological_Science.2014.October.7-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,18-11-2012 DP,Developmental_Psychology.2012.0vember.18-11-2012_DP.txt
8-10-2014 PS,Psychological_Science.2014.October.8-10-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,19-11-2012 DP,Developmental_Psychology.2012.0vember.19-11-2012_DP.txt
9-10-2014 PS,Psychological_Science.2014.October.9-10-2014_PS.txt,0,0,1,1,,,,,,,,,,,,,,,,2-11-2012 DP,Developmental_Psychology.2012.0vember.2-11-2012_DP.txt
10-10-2014 PS,Psychological_Science.2014.October.10-10-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,20-11-2012 DP,Developmental_Psychology.2012.0vember.20-11-2012_DP.txt
11-3-2014 PS,Psychological_Science.2014.March.11-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,21-11-2012 DP,Developmental_Psychology.2012.0vember.21-11-2012_DP.txt
12-3-2014 PS,Psychological_Science.2014.March.12-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,22-11-2012 DP,Developmental_Psychology.2012.0vember.22-11-2012_DP.txt
13-3-2014 PS,Psychological_Science.2014.March.13-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,23-11-2012 DP,Developmental_Psychology.2012.0vember.23-11-2012_DP.txt
9-3-2014 PS,Psychological_Science.2014.March.9-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,24-11-2012 DP,Developmental_Psychology.2012.0vember.24-11-2012_DP.txt
10-3-2014 PS,Psychological_Science.2014.March.10-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,25-11-2012 DP,Developmental_Psychology.2012.0vember.25-11-2012_DP.txt
14-3-2014 PS,Psychological_Science.2014.March.14-3-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,3-11-2012 DP,Developmental_Psychology.2012.0vember.3-11-2012_DP.txt
15-3-2014 PS,Psychological_Science.2014.March.15-3-2014_PS.txt,0,1,0,0,,,,,,,,,,,,,,,,4-11-2012 DP,Developmental_Psychology.2012.0vember.4-11-2012_DP.txt
16-3-2014 PS,Psychological_Science.2014.March.16-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,5-11-2012 DP,Developmental_Psychology.2012.0vember.5-11-2012_DP.txt
17-3-2014 PS,Psychological_Science.2014.March.17-3-2014_PS.txt,0,1,0,1,,,,,,,,,,,,,,,,6-11-2012 DP,Developmental_Psychology.2012.0vember.6-11-2012_DP.txt
18-3-2014 PS,Psychological_Science.2014.March.18-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,7-11-2012 DP,Developmental_Psychology.2012.0vember.7-11-2012_DP.txt
19-3-2014 PS,Psychological_Science.2014.March.19-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,8-11-2012 DP,Developmental_Psychology.2012.0vember.8-11-2012_DP.txt
20-3-2014 PS,Psychological_Science.2014.March.20-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,9-11-2012 DP,Developmental_Psychology.2012.0vember.9-11-2012_DP.txt
21-3-2014 PS,Psychological_Science.2014.March.21-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,1-9-2012 DP,Developmental_Psychology.2012.September.1-9-2012_DP.txt
22-3-2014 PS,Psychological_Science.2014.March.22-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,10-9-2012 DP,Developmental_Psychology.2012.September.10-9-2012_DP.txt
23-3-2014 PS,Psychological_Science.2014.March.23-3-2014_PS.txt,0,0,0,1,,,,,,,,,,,,,,,,11-9-2012 DP,Developmental_Psychology.2012.September.11-9-2012_DP.txt
24-3-2014 PS,Psychological_Science.2014.March.24-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,12-9-2012 DP,Developmental_Psychology.2012.September.12-9-2012_DP.txt
25-3-2014 PS,Psychological_Science.2014.March.25-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,13-9-2012 DP,Developmental_Psychology.2012.September.13-9-2012_DP.txt
26-3-2014 PS,Psychological_Science.2014.March.26-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,14-9-2012 DP,Developmental_Psychology.2012.September.14-9-2012_DP.txt
27-3-2014 PS,Psychological_Science.2014.March.27-3-2014_PS.txt,0,0,0,0,,,,,,,,,,,,,,,,15-9-2012 DP,Developmental_Psychology.2012.September.15-9-2012_DP.txt
